Bug	10A	11A	12A	13A	14A	15A	16A	17A	18A	19A	1A	20A	21A	22A	23A	24A	25A	26A	27A	28A	29A	2A	30A	31A	32A	33A	34A	35A	36A	37A	38A	39A	3A	40A	41A	42A	43A	44A	45A	46A	47A	48A	49A	4A	50A	51A	52A	53A	54A	55A	5A	6A	7A	8A	9A
FCMP.c-25.100	0.171164	0.109178	0.109985	0.014091	0.098699	0.068139	0.178211	0.239175	0.181232	0.129767	0.133548	0.201296	0.060032	0.122965	0.134319	0.054953	0.149581	0.099665	0.011003	0.125252	0.29395	0.134038	0.190277	0.112719	0.178498	0.158425	0.3033	0.233979	0.071479	0.233727	0.089703	0.106041	0.107207	0.041499	0.036281	0.000599	0.03071	0.101366	0.164979	0.081893	0.103137	0.120994	0.163298	0.300533	0.235704	0.19994	0.449901	0.455946	0.394684	0.591754	0.141904	0.166479	0.167752	0.212806	0.064609
FCMP.c-30.3664	0.319359	0.416556	0.388865	0.025958	0.360926	0.317529	0.010867	0.01924	0.164746	0.00595	0.369692	0.17953	0.363931	0.664908	0.29532	0.570195	0.095965	0.123299	0.002464	0.22164	0.00536	0.434861	0.31845	0.133442	0.601131	0.090934	0.080867	0.341906	0.205014	0.246231	0.682773	0.31604	0.323272	0.861004	0.437915	0.001165	0.361237	0.477633	0.29318	0.555981	0.425331	0.447701	0.361744	0.108726	0.450862	0.152456	0.160415	0.321895	0.168303	0.194969	0.074549	0.215204	0.102584	0.134132	0.458342
FCMP.c-27.5375	0.240441	0.050266	0.013108	0.223914	0.78213	0.81216	0.006876	0.003442	0.182815	0.04148	0.011796	0.010095	0.012209	0.010402	0.00985	0.005096	0.010622	0.011686	0.386721	0.184292	0.039905	0.054441	0.012162	0.012437	0.011548	0.012828	0.332084	0.013713	0.010617	0.013536	0.012096	0.013127	0.427862	0.027495	0.21594	0.000341	0.010424	0.010117	0.011481	0.188443	0.007719	0.009655	0.512914	0.00998	0.01357	0.00757	0.003512	0.004205	0.014083	0.009555	0.301641	0.065498	0.017981	0.007069	0.083952
FCMP.c-27.5732	0.173882	0.408777	0.598275	0.164671	0.39595	0.430227	0.006554	0.051149	0.305353	0.076341	0.446062	0.029092	0.126912	0.219012	0.180866	0.34805	0.647224	0.396369	0.008023	0.155498	0.038293	0.343041	0.37973	0.456361	0.380867	0.150791	0.04612	0.311607	0.420182	0.189395	0.219708	0.354377	0.347237	0.444787	0.250157	0.002038	0.114726	0.215126	0.25776	0.069167	0.040029	0.201662	0.203383	0.133436	0.399154	0.151563	0.096416	0.196414	0.173009	0.102774	0.181685	0.183796	0.279954	0.02326	0.230442
FCMP.c-25.1032	0.258827	0.451623	0.50629	0.615185	0.667033	0.575264	0.073653	0.449561	0.003993	0.024479	0.546793	0.336881	0.109903	0.62797	0.395656	0.873908	0.559655	0.352865	0.190007	0.630051	0.358227	0.315842	0.210167	0.06254	0.407484	0.195812	0.452396	0.388185	0.346241	0.061968	0.491548	0.408065	0.245715	0.31712	0.732132	0.000692	0.235882	0.499414	0.135984	0.145039	0.064546	0.438245	0.226226	0.563668	0.248692	0.213555	0.418673	0.26015	0.438757	0.354643	0.733799	0.640473	0.570055	0.693675	0.267574
FCMP.c-19.3553	0.460182	0.452455	0.52229	0.236455	0.286979	0.254491	0.170934	0.009891	0.234436	0.002553	0.26329	0.373737	0.591552	0.285975	0.559775	0.117461	0.233793	0.476376	0.009117	0.132076	0.110697	0.427846	0.397059	0.107481	0.661907	0.201006	0.283837	0.393297	0.59733	0.528964	0.280409	0.383855	0.454154	0.381711	0.195967	0.001054	0.370317	0.613455	0.813648	0.122886	0.139611	0.363086	0.613582	0.36591	0.855461	0.572131	0.575933	0.073644	0.331968	0.01178	0.296725	0.135585	0.01513	0.239917	0.237432
FCMP.c-25.1057	0.055417	0.173883	0.002864	0.001595	0.005994	0.00614	0.006316	0.002634	0.982692	0.00073	0.380087	0.007849	0.002651	0.01316	0.056619	0.018302	0.005127	0.027047	0.001794	0.003213	0.000342	0.108251	0.004423	0.002423	0.002003	0.044994	0.00311	0.170175	0.046272	0.024295	0.005293	0.004546	0.353873	0.018597	0.212191	0.000262	0.521138	0.01075	0.002858	0.001803	0.001949	0.134169	0.02446	0.292667	0.004341	0.000655	0.519748	0.003204	0.008578	0.261586	0.015786	0.008381	0.045413	0.013238	0.022994
FCMP.c-19.2095	0.02964	0.007593	0.021681	0.001651	0.075159	0.058385	0.902848	0.01123	0.001299	0.002329	0.032922	0.83989	0.501074	0.035061	0.214779	0.004031	0.0156	0.023315	0.007021	0.014759	0.007726	0.106085	0.007014	0.003664	0.095432	0.003805	0.022424	0.337438	0.31378	0.213573	0.082348	0.354977	0.072091	0.015793	0.025028	0.000141	0.031999	0.072009	0.008828	0.219968	0.035682	0.005584	0.218356	0.016778	0.136208	0.005418	0.009884	0.005161	0.002623	0.758729	0.013947	0.013543	0.007355	0.00629	0.067677
FCMP.c-21.909	0.00816	0.010709	0.006458	0.005983	0.022989	0.004974	1	0.006023	0.001148	0.004926	0.00482	0.449266	0.000325	0.00329	0.021906	0.000173	0.01208	0.000299	0.000641	0.595763	0.002673	0.005931	0.000431	0.002964	0.001095	0.000415	0.004068	0.001638	0.000453	0.003839	0.004815	0.003614	0.000911	0.00176	0.000113	3.7e-05	0.003313	0.000996	0.001033	0.002341	0.000972	2e-04	0.001969	0.006064	0.000365	0.002622	0.001869	0.003399	0.005455	0.068206	0.0045	0.007876	0.001377	0.001116	0.016601
FCMP.c-23.2014	0.025277	0.014844	0.018542	0.008713	0.021741	0.018805	0.0048	0.010803	0.011003	0.010243	0.015774	0.008752	0.96739	0.027477	0.02498	0.608283	0.015987	0.008959	0.033547	0.013223	0.04433	0.019242	0.027676	0.127875	0.01568	0.021148	0.010651	0.012015	0.012305	0.013374	0.015813	0.020868	0.020031	0.01864	0.009302	0.000363	0.016532	0.023889	0.015021	0.008659	0.012498	0.02225	0.018358	0.019303	0.017741	0.020661	0.013437	0.036101	0.027562	0.016403	0.02246	0.029722	0.01502	0.016209	0.018826
FCMP.c-25.1072	0.161146	0.560977	0.506825	0.033918	0.061684	0.07587	0.00822	0.013505	0.311943	0.0105	0.225841	0.153777	0.037439	0.028177	0.046983	0.040105	0.027988	0.029358	0.01354	0.378619	0.012636	0.206471	0.087184	0.432741	0.573808	0.047051	0.024465	0.292832	0.230382	0.620099	0.179972	0.462243	0.338399	0.04663	0.155038	0.00231	0.075084	0.047164	0.021255	0.10607	0.317771	0.372324	0.311092	0.018121	0.017954	0.260871	0.218553	0.073906	0.324231	0.050226	0.028399	0.142616	0.037433	0.453169	0.345416
FCMP.c-18.3150	0.044651	0.033256	0.039768	0.05437	0.037154	0.034331	0.020479	0.025619	0.011175	0.008633	0.120775	0.027576	0.192939	0.036675	0.188493	0.02451	0.026789	0.040257	0.012182	0.041876	0.034075	0.13989	0.738348	0.294873	0.374388	0.349473	0.152539	0.301251	0.036745	0.033169	0.071444	0.183897	0.133705	0.189755	0.257716	0.001047	0.112084	0.051078	0.53359	0.292055	0.077884	0.040189	0.134264	0.028002	0.399865	0.033974	0.044218	0.036514	0.044898	0.022434	0.019626	0.022783	0.034962	0.019365	0.114267
FCMP.c-25.2909	0.337083	0.355053	0.007835	0.067228	0.093936	0.084909	0.000583	0.001072	0.001442	0.033526	0.353393	0.318298	0.003983	0.003499	0.003095	0.002598	0.308526	0.071665	0.453628	0.011773	0.622002	0.233614	0.013867	0.00136	0.004718	0.000927	0.000968	0.002717	0.00608	0.006972	0.003563	0.003264	0.11733	0.06205	0.583702	3e-05	0.003521	0.009394	0.000832	0.001474	0.000764	0.003826	0.258958	0.002299	0.007965	0.228954	0.001501	0.18247	0.21047	0.002495	0.00353	0.098838	0.068503	0.000696	0.469377
FCMP.c-22.6782	0.670346	0.040411	0.016447	0.001578	0.965544	0.962425	0.011051	0.003775	0.001018	0.00051	0.501716	0.114789	0.379219	0.002537	0.469657	0.006949	0.20626	0.003623	0.001665	0.050872	0.005155	0.150655	0.435053	0.17616	0.824754	0.329901	0.869586	0.154329	0.311545	0.529672	0.668519	0.903549	0.097805	0.846491	0.815304	0.00217	0.528563	0.008994	0.658269	0.197935	0.870163	0.007527	0.670311	0.203521	0.784418	0.011832	0.027166	0.006621	0.008743	0.804428	0.003847	0.913903	0.043396	0.003968	0.247689
FCMP.c-22.6183	0.108782	0.109241	0.213633	0.589569	0.076565	0.067611	0.00411	0.034866	0.027902	0.013468	0.140735	0.044636	0.436287	0.301142	0.061137	0.701444	0.187506	0.320617	0.082363	0.087846	0.01602	0.198989	0.23092	0.160182	0.13838	0.371109	0.037881	0.194479	0.017345	0.12027	0.238685	0.298918	0.190206	0.23756	0.316956	0.00069	0.152899	0.358183	0.046027	0.104239	0.025773	0.337742	0.147531	0.115253	0.019758	0.165772	0.027155	0.162175	0.10889	0.295898	0.320575	0.02283	0.39616	0.525246	0.198653
FCMP.c-27.7628	0.011242	0.019265	0.180897	0.007467	0.019283	0.013395	0.014401	0.013457	0.000618	0.007255	0.687979	0.246574	0.055554	0.637721	0.421505	0.116523	0.010947	0.010278	0.003477	0.006126	0.008089	0.091488	0.342912	0.017989	0.764283	0.01438	0.00954	0.016379	0.006881	0.590237	0.072745	0.352316	0.220548	0.280739	0.005619	0.000568	0.053083	0.152613	0.11926	0.036874	0.01461	0.123257	0.2499	0.192834	0.011435	0.163891	0.365735	0.308258	0.360243	0.01775	0.066361	0.016054	0.017483	0.009241	0.010906
FCMP.c-24.8106	0.294901	0.460697	0.480881	0.184853	0.174386	0.182034	0.004953	0.013598	0.570546	0.00838	0.292472	0.113592	0.068626	0.306977	0.045418	0.519736	0.500352	0.168186	0.015319	0.461184	0.009788	0.367156	0.102452	0.147027	0.123106	0.250375	0.223573	0.207399	0.130939	0.116236	0.219184	0.130187	0.294523	0.400862	0.406692	0.000227	0.421079	0.126109	0.017005	0.057939	0.016122	0.399603	0.175242	0.17271	0.018418	0.09504	0.060029	0.086339	0.154185	0.183703	0.389094	0.413584	0.285051	0.626787	0.377245
FCMP.c-25.1111	0.092241	0.083142	0.100758	0.091988	0.043109	0.032429	0.003918	0.046312	0.00227	0.001951	0.201077	0.037116	0.145409	0.166068	0.051701	0.383674	0.044615	0.042782	0.093466	0.037427	0.004825	0.132335	0.198228	0.069007	0.149472	0.274077	0.017525	0.276785	0.172456	0.063862	0.110074	0.068693	0.146967	0.169615	0.061343	0.000454	0.039571	0.202296	0.118896	0.008397	0.032224	0.024708	0.354112	0.190378	0.142264	0.153508	0.043022	0.1287	0.053428	0.034591	0.187901	0.787066	0.037403	0.146508	0.168168
FCMP.c-23.2125	0.191102	0.137994	0.088926	0.060186	0.05956	0.041986	0.001425	0.211011	0.204679	0.090013	0.196603	0.504283	0.221946	0.210051	0.147978	0.172819	0.189659	0.172632	0.080701	0.209064	0.112813	0.195871	0.089322	0.202779	0.100588	0.024778	0.09072	0.08944	0.05826	0.222119	0.184663	0.236797	0.204917	0.091263	0.059142	0.010999	0.037275	0.238971	0.042848	0.090057	0.055621	0.074445	0.091869	0.272779	0.069055	0.27099	0.614376	0.436191	0.444495	0.342118	0.215435	0.145521	0.112099	0.105659	0.194417
FCMP.c-30.2084	0.577372	0.106057	0.221663	0.003861	0.054083	0.059903	0.006264	0.005849	0.002589	0.008613	0.118312	0.006605	0.018969	0.649668	0.041462	0.020999	0.011946	0.477294	0.006621	0.084945	0.008782	0.580162	0.500022	0.017228	0.178334	0.007041	0.007957	0.265292	0.024824	0.040058	0.013474	0.010702	0.429384	0.032126	0.181641	0.000319	0.706713	0.38772	0.01954	0.13065	0.299249	0.520323	0.027873	0.009601	0.243112	0.028431	0.413845	0.104518	0.514431	0.008365	0.016452	0.490478	0.334526	0.65253	0.317934
FCMP.c-27.5393	0.063677	0.18628	0.039165	0.015813	0.116882	0.02438	0.068413	0.005771	0.003472	0.002014	0.084302	0.0286	0.039597	0.422668	0.210831	0.004375	0.004507	0.341768	0.003877	0.004317	0.002803	0.156317	0.02397	0.111332	0.492815	0.036017	0.195098	0.0185	0.559581	0.266962	0.407815	0.532428	0.175863	0.702538	0.24613	0.000596	0.064347	0.028388	0.366845	0.464386	0.206548	0.709381	0.247905	0.052577	0.232161	0.460016	0.560999	0.501823	0.271507	0.005516	0.006689	0.157401	0.346172	0.003065	0.242642
FCMP.c-30.1342	0.025978	0.060851	0.06098	0.019299	0.026045	0.025738	0.01636	0.032805	0.000726	0.004199	0.066189	0.043524	0.134897	0.886675	0.823972	0.017275	0.032313	0.00434	0.002548	0.040132	0.016242	0.139447	0.058658	0.172857	0.071577	0.111023	0.10211	0.053812	0.065319	0.560827	0.367697	0.429234	0.053564	0.679734	0.01692	0.000485	0.048622	0.036982	0.022906	0.961963	0.065918	0.983578	0.112462	0.20851	0.022395	0.929445	0.042921	0.817462	0.881092	0.014923	0.01355	0.012668	0.012656	0.004027	0.727765
FCMP.c-21.560	0.038471	0.023357	0.201815	0.25524	0.56005	0.599303	0.003558	0.196494	0.154074	0.002711	0.37067	0.011692	0.013608	0.319623	0.01027	0.025441	0.020764	0.058725	0.527885	0.014076	0.016848	0.199933	0.062072	0.010355	0.194637	0.013874	0.015083	0.018654	0.010466	0.123285	0.27398	0.296371	0.056235	0.398029	0.166514	0.000164	0.357598	0.082934	0.010273	0.10504	0.637108	0.068507	0.049211	0.010042	0.013677	0.011923	0.038206	0.032736	0.114424	0.125957	0.012252	0.058546	0.087175	0.010937	0.036732
FCMP.c-23.1052	0.560955	0.463807	0.186438	0.000361	0.39912	0.221063	0.302407	0.114177	0.000548	0.000542	0.235259	0.977363	0.000482	0.001255	0.246644	0.000666	0.513618	0.000319	0.00052	0.180007	0.001211	0.001623	0.001465	0.009045	0.007752	0.356658	0.085605	0.000845	0.001031	0.3233	0.038285	0.203879	0.000708	0.658315	0.001526	0.000276	0.010592	0.001153	0.000754	0.001745	0.018973	0.001732	0.812419	0.001189	0.002259	0.217316	0.445718	0.179306	0.757159	0.000133	0.751904	0.303285	0.482535	8.4e-05	0.284858
FCMP.c-25.1232	0.00608	0.756557	0.001943	0.002343	0.002815	0.002496	0.00035	0.00145	4e-06	3e-05	0.003786	0.001865	0.683984	0.002816	0.002003	0.002274	0.001316	0.000142	9.9e-05	0.006678	9e-06	0.17907	0.004116	0.003268	0.001868	0.004227	0.001235	0.006314	0.001459	0.001637	0.006327	0.003306	0.051911	0.020228	0.16742	0.000306	0.078745	0.004922	3.5e-05	0.001228	0.001171	0.001358	0.37127	0.003552	0.00206	0.00054	0.002366	0.003645	0.002252	0.001203	0.332864	0.003334	0.388293	0.000247	0.970524
FCMP.c-15.6351	0.375371	0.819733	0.035587	0.026472	0.149868	0.146273	0.009889	0.704557	0.081445	0.001568	0.559684	0.186009	0.410251	0.259322	0.393186	0.085515	0.034282	0.072181	0.006968	0.382888	0.000363	0.061839	0.469681	0.382643	0.005366	0.075106	0.243057	0.087204	0.749718	0.008272	0.010562	0.014509	0.574221	0.084343	0.651446	0.000817	0.262525	0.89751	0.557302	0.098948	0.510197	0.260403	0.357842	0.460651	0.890177	0.00154	0.396827	0.258421	0.040686	0.338275	0.382323	0.451275	0.202908	0.017488	0.254394
FCMP.c-25.1236	0.079484	0.289249	0.025525	0.504275	0.089654	0.04791	0.462729	0.263421	0.000354	0.049813	0.116189	0.160025	0.014184	0.170407	0.059543	0.100886	0.285166	0.489123	0.205762	0.211124	0.745848	0.076588	0.038632	0.070522	0.219631	0.008615	0.172436	0.081919	0.010418	0.405589	0.217773	0.256692	0.065718	0.190803	0.009773	0.000364	0.067664	0.03453	0.667951	0.135175	0.140328	0.027839	0.143693	0.141449	0.639134	0.048405	0.072587	0.0187	0.031574	0.615487	0.06493	0.117119	0.075551	0.074706	0.113881
FCMP.c-15.5751	0.095267	0.030204	0.027285	0.017383	0.023144	0.023135	0.010622	0.009526	0.016235	0.00956	0.032982	0.01692	0.024279	0.025491	0.02614	0.03865	0.025623	0.009964	0.011966	0.021646	0.028283	0.036439	0.034597	0.019349	0.035518	0.013637	0.012199	0.023796	0.92833	0.022174	0.016884	0.020337	0.037624	0.029891	0.017999	0.000952	0.019839	0.06259	0.028834	0.019161	0.016999	0.041699	0.048324	0.013247	0.053264	0.015995	0.02768	0.024872	0.028004	0.014515	0.018697	0.048032	0.031493	0.005495	0.035146
FCMP.c-25.1240	0.213987	0.82707	0.926437	0.007416	0.00763	0.005085	0.047159	0.164503	0.001059	0.002712	0.566967	0.967426	0.184674	0.260079	0.100172	0.006294	0.007699	0.008531	0.003171	0.33488	0.003178	0.195343	0.54374	0.358789	0.640646	0.07653	0.296824	0.103886	0.223954	0.673168	0.217222	0.629327	0.20977	0.526122	0.136729	0.000471	0.318028	0.144662	0.098039	0.226236	0.185323	0.294244	0.430618	0.05939	0.006638	0.020542	0.118291	0.24855	0.080168	0.063843	0.041905	0.037937	0.003036	0.00295	0.13619
FCMP.c-27.5411	0.072917	0.02955	0.048984	0.005476	0.337539	0.177477	0.006255	0.063558	0.008357	0.004844	0.013612	0.016523	0.081205	0.080941	0.051931	0.02472	0.021637	0.008086	0.005018	0.28639	0.008266	0.03309	0.08685	0.013684	0.541949	0.106098	0.917844	0.031385	0.002481	0.023982	0.078236	0.011254	0.008326	0.008399	0.073568	1.5e-05	0.032765	0.017905	0.001478	0.024649	0.01512	0.091076	0.196188	0.128871	0.001631	0.011231	0.518732	0.113133	0.020943	0.00492	0.009255	0.05357	0.004673	0.004096	0.005151
FCMP.c-24.7843	0.161513	0.004532	0.005721	0.358536	0.005599	0.006479	0.028199	0.030062	0.00352	0.001084	0.155821	0.001904	0.004485	0.003203	0.046882	0.007983	0.004059	0.005486	0.120987	0.257277	0.662345	0.079512	0.026988	0.282213	0.006237	0.865651	0.027091	0.00418	0.004704	0.072173	0.003728	0.005205	0.303914	0.148963	0.009852	7.5e-05	0.004239	0.023851	0.167669	0.015297	0.020918	0.002955	0.005002	0.002708	0.002945	0.037718	0.002645	0.003026	0.003521	0.03085	0.003885	0.102647	0.402474	0.005288	0.499022
FCMP.c-24.8129	0.266837	0.057149	0.775388	0.016383	0.029955	0.026142	0.023313	0.016722	0.000477	0.003619	0.292005	0.235169	0.087476	0.059122	0.055766	0.015842	0.014454	0.03324	0.005112	0.011162	0.007991	0.29713	0.546319	0.039582	0.445996	0.034239	0.051554	0.656501	0.007697	0.048377	0.033268	0.04984	0.313489	0.046983	0.015076	0.000221	0.142297	0.181052	0.497843	0.081866	0.242112	0.046877	0.111978	0.022353	0.301949	0.030667	0.042797	0.032072	0.036615	0.02095	0.168173	0.032229	0.015059	0.015129	0.058282
FCMP.c-25.1245	0.240282	0.014016	0.034735	0.005153	0.016639	0.010918	0.070468	0.010534	0.00246	0.003514	0.135946	0.061845	0.029371	0.201185	0.138853	0.104847	0.030436	0.002611	0.003646	0.02954	0.004114	0.095007	0.048366	0.002022	0.124262	0.063654	0.047415	0.09064	0.013721	0.494219	0.177565	0.121477	0.039942	0.020726	0.096484	0.00014	0.127728	0.176311	0.002182	0.090734	0.007013	0.178261	0.17324	0.808263	0.005979	0.032119	0.020077	0.024455	0.029084	0.00628	0.015239	0.059207	0.005957	0.017227	0.005171
FCMP.c-18.6464	0.039002	0.266103	0.718591	0.017252	0.035593	0.014121	0.002829	0.009216	0.001606	0.002823	0.213301	0.877109	0.006685	0.052442	0.052467	0.002186	0.003909	0.007207	0.004671	0.025636	0.006388	0.114028	0.02697	0.035772	0.202545	0.025295	0.032902	0.011545	0.011007	0.02901	0.048403	0.146994	0.162064	0.103555	0.038612	0.000118	0.01194	0.017578	0.019519	0.096499	0.014321	0.014188	0.072632	0.00432	0.007684	0.005375	0.013827	0.124199	0.044908	0.005571	0.012066	0.031806	0.005799	0.004186	0.026076
FCMP.c-27.5444	0.202449	0.033354	0.018602	0.105664	0.348244	0.257078	0.043315	0.159036	0.008518	0.021524	0.220004	0.133299	0.131355	0.17438	0.097223	0.043934	0.012	0.058993	0.809216	0.259545	0.009644	0.107245	0.500268	0.024878	0.101069	0.011876	0.054482	0.079159	0.048384	0.280978	0.090969	0.205803	0.066773	0.422196	0.410981	0.000653	0.306238	0.027936	0.234172	0.043702	0.046076	0.016811	0.074822	0.014556	0.014068	0.047554	0.088841	0.014161	0.076662	0.029897	0.027816	0.201915	0.406606	0.019406	0.112312
FCMP.c-23.5450	0.061458	0.035614	0.013797	0.007679	0.014949	0.014857	0.004813	0.009922	0.950802	0.001282	0.04147	0.011341	0.016245	0.011894	0.287914	0.012409	0.008422	0.012271	0.010735	0.010383	0.001291	0.029475	0.012125	0.012976	0.014365	0.01331	0.084093	0.270708	0.016596	0.009903	0.029399	0.016132	0.079972	0.019564	0.079588	5e-05	0.077779	0.026704	0.018548	0.070411	0.276862	0.061499	0.073402	0.060536	0.013847	0.005368	0.011416	0.012918	0.011681	0.012999	0.024307	0.018279	0.012001	0.004051	0.015754
FCMP.c-15.5770	0.407532	0.50771	0.224578	0.334182	0.254283	0.249958	0.048349	0.132036	0.044433	0.220828	0.23586	0.308019	0.383672	0.357652	0.159137	0.263055	0.031234	0.616218	0.68766	0.33936	0.435742	0.459396	0.170855	0.040164	0.299336	0.220197	0.055186	0.321427	0.378925	0.387709	0.172156	0.547311	0.212144	0.351297	0.335953	0.001455	0.238239	0.284742	0.250738	0.283615	0.029486	0.109378	0.482855	0.307732	0.348272	0.204921	0.496972	0.21221	0.255725	0.185326	0.020882	0.202654	0.228928	0.042511	0.203132
FCMP.c-25.1282	0.160945	0.136081	0.132784	0.034605	0.071183	0.046755	0.0016	0.222441	0.027755	0.080773	0.417841	0.079854	0.034273	0.046505	0.063036	0.026889	0.050234	0.396248	0.083544	0.232812	0.133694	0.104675	0.035144	0.09582	0.046459	0.00982	0.026412	0.041206	0.021128	0.044095	0.045235	0.042511	0.07711	0.033034	0.053664	0.187086	0.022769	0.038301	0.024415	0.061712	0.039508	0.102003	0.124454	0.065891	0.035378	0.560363	0.15525	0.421172	0.349161	0.916951	0.046602	0.251652	0.441684	0.114788	0.339847
FCMP.c-27.7233	0.19652	0.167673	0.883668	0.157293	0.386306	0.375419	0.005385	0.032399	0.003817	0.017059	0.595475	0.182921	0.162172	0.368666	0.570148	0.016147	0.335906	0.492271	0.009904	0.043828	0.026191	0.262871	0.023198	0.241322	0.555924	0.58288	0.248632	0.022872	0.018948	0.194923	0.280458	0.136309	0.564355	0.38998	0.020998	0.009907	0.074389	0.835161	0.146949	0.317953	0.138543	0.202159	0.144295	0.026168	0.025932	0.734232	0.490297	0.3021	0.339366	0.554409	0.08821	0.386522	0.789982	0.021245	0.219957
FCMP.c-25.1362	0.139109	0.04233	0.216932	0.75125	0.022639	0.02012	0.000336	0.003531	0.000221	0.034497	0.173363	0.007252	0.077637	0.101067	0.055136	0.350489	0.005534	0.442294	0.004124	0.001711	0.002024	0.094881	0.059175	0.386482	0.042284	0.023314	0.00526	0.025814	0.061239	0.350245	0.190368	0.074618	0.015506	0.281337	0.115827	0.00017	0.060115	0.194456	0.079619	0.059596	0.018107	0.152253	0.048036	0.011178	0.016776	0.145502	0.010438	0.215838	0.00753	0.013116	0.20432	0.009656	0.003981	0.003988	0.085935
FCMP.c-16.1249	0.02131	0.028506	0.286909	0.004186	0.006009	0.005102	0.000995	0.002063	0.001383	0.000292	0.357795	0.11534	0.482683	0.191789	0.056257	0.023513	0.044938	0.726716	0.000766	0.021317	0.000356	0.591903	0.17496	0.004814	0.178244	0.010707	0.022903	0.065541	0.595013	0.012712	0.014098	0.022899	0.39897	0.025882	0.065777	2.2e-05	0.050576	0.23182	0.250981	0.010986	0.024554	0.041524	0.448525	0.004576	0.004626	0.006683	0.102041	0.030097	0.054288	0.076667	0.129469	0.015418	0.00284	0.000555	0.081074
FCMP.c-30.3780	0.026602	0.06885	0.061184	0.006075	0.006921	0.006921	0.003087	0.042499	0.009179	0.002845	0.028188	0.022211	0.0501	0.164454	0.009302	0.746438	0.119785	0.011187	0.028232	0.018577	0.016294	0.110371	0.009285	0.008158	0.004642	0.003222	0.015299	0.011116	0.015046	0.014703	0.004729	0.011693	0.050124	0.009895	0.003751	0.00028	0.023655	0.056969	0.00295	0.007582	0.006339	0.007399	0.008102	0.295403	0.002427	0.17539	0.103601	0.670503	0.822828	0.011664	0.312549	0.111073	0.00707	0.244168	0.035677
