Bug	10A	11A	12A	13A	14A	15A	16A	17A	18A	19A	1A	20A	21A	22A	23A	24A	25A	26A	27A	28A	29A	2A	30A	31A	32A	33A	34A	35A	36A	37A	38A	39A	3A	40A	41A	42A	43A	44A	45A	46A	47A	48A	49A	4A	50A	51A	52A	53A	54A	55A	5A	6A	7A	8A	9A
FCMP-15A_18.97	1.710799	3.155956	0.217656	0.006357	6.878441	10.30417	0.315978	0.193424	1.04263	0.543442	0.388246	0.135673	1.075959	0.123426	2.105	0.006835	1.039106	0.020481	0.943221	0.214898	0.009041	0.855083	0.064718	0.131719	0.072551	3.300733	0.251215	0.38327	1.139117	1.037263	1.316888	1.482929	1.844272	0.058189	0.722027	0.000601	2.539251	0.021019	0.004221	0.81265	2.108123	0.005506	1.420071	0.038884	0.009535	0.016849	0.005748	0.131408	0.00292	0.299022	0.406722	0.085721	0.18262	0.010876	0.491211
FCMP-14A_30.27	0.116396	0.951656	2.952484	0.131075	15.901249	5.453765	6.531445	1.22682	0.000793	0.437277	1.289537	1.763712	2.592283	16.790683	8.117346	1.643264	0.970876	0.098094	0.101718	0.239665	0.247372	0.279628	0.518781	0.474643	2.712228	0.501006	0.68921	0.815916	0.047714	0.21823	0.426291	0.588198	0.501623	0.372027	0.125858	0.000429	0.797149	4.038542	0.636675	0.784221	0.309216	1.045254	1.36673	0.661059	0.305571	12.893219	3.956996	10.142434	11.256122	0.807908	0.092492	0.834172	1.215663	0.227954	0.139324
FCMP-14A_15.80	2.088736	2.537177	0.084208	0.026564	16.063111	20.523371	0.004004	0.055171	0.008095	0.001207	1.419702	0.079151	0.465817	0.176121	0.592026	0.069919	0.268	0.049875	0.004967	0.759503	0.001681	2.359703	0.350927	0.191151	0.268145	0.671656	1.502572	0.745541	1.437388	1.303882	2.247806	0.320313	1.654733	0.393499	1.031171	0.001142	5.211528	0.975375	1.268119	1.593423	2.312952	0.981548	1.751197	0.641575	0.483308	0.012011	0.097394	1.221604	0.047118	0.069046	0.117611	4.790773	2.505541	0.014617	0.209072
FCMP-14A_15.86	0.116439	0.433662	1.429067	0.111544	6.043448	6.676848	0.012203	0.056044	0.000889	0.005393	0.350025	0.313651	0.71029	0.489196	1.603746	0.126385	1.987248	0.309995	0.002583	2.798591	0.004202	0.26964	0.362569	0.507137	0.381958	0.16734	0.38597	0.190483	0.016362	0.638812	0.484422	1.240062	0.431869	1.086775	0.299974	0.00064	0.083831	0.176405	0.008836	1.409117	0.497105	0.862774	0.525884	0.129785	0.032148	0.122123	0.560344	0.332282	0.378863	0.206303	0.588338	0.434169	0.085669	0.071157	0.14521
FCMP-14A_16b.43	0.28337	0.814608	0.512694	0.127901	6.568851	3.248087	1.331146	0.261326	5.5e-05	0.220189	0.307486	0.162383	0.520392	0.654131	0.131872	0.1034	0.805999	1.654814	1.457038	0.565649	1.727993	0.190321	0.599826	0.269048	0.311276	0.296735	1.102529	0.446954	0.343106	0.296075	0.222002	1.672966	1.324186	0.705526	0.412393	0.000879	0.325912	0.239871	0.369584	0.560588	0.900406	1.472035	1.46465	0.747487	0.185871	0.456952	0.36639	0.751748	0.243873	2.017147	0.14504	0.241409	0.319869	0.022562	0.594113
FCMP-14A_25.76	11.931359	6.136471	4.028697	1.403443	17.206034	15.253	1.30363	0.582269	0.33328	0.568211	6.577947	2.325129	2.856089	3.505322	3.196286	3.271638	3.055814	5.614152	0.022183	3.969955	2.139	5.359333	5.018791	4.59925	7.743409	6.996287	8.238007	5.468664	4.905711	3.351308	4.690704	5.818755	4.091966	6.793967	3.532296	0.004348	5.611535	5.340692	3.824326	4.487453	6.645562	6.115998	6.061604	2.497664	2.904632	2.195776	4.101342	1.963932	2.197606	2.030674	3.772166	9.018382	6.056133	10.815089	7.77121
FCMP-14A_20.144	0.21439	0.224003	0.096438	0.057801	6.748209	7.247382	0.019381	0.103381	0.021869	0.218017	0.17405	0.060909	0.073013	0.111014	0.056055	0.065769	1.50946	0.201839	0.081629	0.121274	0.143428	0.230514	0.139921	0.206	0.136774	1.300503	0.085311	0.09931	0.076648	0.059532	0.115769	0.093754	0.270802	0.096769	0.087247	0.010465	0.11025	0.152644	0.09551	0.703706	0.85225	0.0747	0.981192	0.016579	0.120314	0.07917	0.090269	0.07968	0.110469	0.049149	0.047492	0.950433	0.15026	1.907973	0.206448
FCMP-14A_25.17	1.990284	10.645625	2.356849	0.484123	24.015649	23.033019	0.036018	7.238172	0.268188	0.122058	3.285721	2.498803	1.642083	3.243649	1.614895	7.092267	1.599741	4.507439	0.148347	0.596374	0.188607	1.114797	0.95599	1.63767	4.304191	5.404745	2.065596	0.25457	0.868131	0.911092	0.481005	2.552206	1.274742	7.470978	0.20012	0.00338	0.33149	2.316751	0.97352	1.854543	3.310427	0.929049	2.468815	0.801718	13.328085	3.555394	1.452668	0.646967	4.079985	1.649823	0.363568	1.644061	0.469285	0.388579	3.95842
FCMP-14A_24b.83	2.478659	1.649468	1.332284	0.332728	5.819103	5.32173	1.131427	0.117562	0.01903	0.034839	0.778373	0.613027	0.556119	0.886185	0.419441	1.275881	0.52434	0.282721	0.029802	0.404949	1.174004	1.019918	1.478856	0.254396	1.704995	1.033258	0.420518	0.805562	1.511483	0.596982	1.429286	0.723623	1.029923	0.805179	0.307732	0.004014	3.732376	1.276609	1.119039	1.523981	2.554817	0.893932	1.32052	0.192021	0.905214	0.825258	1.445975	0.728269	0.740507	0.444439	0.184064	0.80857	3.183087	5.4525	4.171758
FCMP-14A_19b.12	0.430589	1.556762	0.779397	0.389851	6.692273	4.080856	7.566714	0.393823	0.264118	0.130512	0.276714	0.427516	0.759836	4.2281	1.502687	0.39779	0.376867	0.22081	0.075437	1.682181	0.203076	0.437473	0.192309	0.250607	0.577351	0.599516	0.551497	1.552773	1.134548	0.929297	0.169248	0.272329	0.450419	0.162019	0.266715	0.025437	0.296111	0.292933	0.696963	4.564391	0.356331	0.947355	0.460155	0.354008	0.4613	1.966358	0.292573	0.957508	0.714877	2.5867	0.828353	5.732386	4.334906	0.686195	0.694968
FCMP-14A_20.128	0.926573	0.551289	0.566313	0.219473	5.214404	4.742421	0.404409	0.130432	0.250525	0.106037	0.73253	0.301943	0.562269	0.31678	0.201567	0.864111	0.840298	0.731938	0.042975	0.564087	0.237907	1.355661	0.398199	1.692252	1.292666	0.221831	0.180831	0.79	1.164081	0.750116	0.877379	0.631989	1.0521	0.764841	1.47395	0.002306	0.614516	0.551217	1.555423	0.697361	0.418871	0.293008	0.417069	0.142304	0.796781	0.399243	0.305555	0.343909	0.236769	0.159492	0.266787	0.512077	1.06085	1.182159	0.785976
FCMP-14A_30.74	0.357589	0.079519	0.155586	0.056066	23.558391	22.149221	0.045077	0.729142	0.087605	0.012628	0.653616	0.442007	0.357756	0.340191	0.21618	0.027914	0.124805	0.077021	0.043106	0.067389	0.036707	0.421208	2.79887	0.490462	0.077175	0.25993	0.123553	0.566012	0.037008	0.076278	1.197862	0.207978	0.21393	0.120195	0.04991	0.025732	0.065117	0.075657	0.015973	0.108754	0.46735	0.324589	0.241143	0.025504	0.063104	0.074281	0.083594	0.304083	0.183947	0.059296	0.080698	0.234245	0.532611	0.108292	0.48929
FCMP-14A_20.87	1.300253	1.600552	2.711535	0.989711	6.807196	5.725124	0.496117	0.073129	0.012644	0.279261	1.101906	1.715345	1.267035	3.938752	0.222425	0.148311	3.559398	1.632528	0.114903	3.346078	0.254928	1.933232	0.945738	0.078538	1.322751	0.162981	0.076098	0.953851	1.770703	3.772651	4.308603	1.117595	1.466461	4.164352	0.760184	0.002521	1.035896	0.7691	1.832258	0.764158	2.79351	1.153606	1.305883	0.163329	0.883908	0.554418	0.498611	0.584448	0.674084	0.027783	0.761639	0.07249	0.630787	0.168332	1.637674
FCMP-14A_16.15	0.419586	1.073496	0.670508	1.033042	13.918809	16.825051	0.00137	1.880607	0.003785	10.095867	0.013281	7.613165	0.014578	0.016904	0.834549	0.008634	3.06789	0.015045	1.742348	1.412304	0.051671	0.009716	0.01938	0.023753	1.417449	0.043125	12.953458	0.013041	0.093166	0.331005	0.857286	3.718231	0.030337	5.115813	0.010043	0.002461	0.020569	0.047122	0.02619	0.377731	7.373497	0.009095	0.202554	0.01402	0.013473	0.382574	0.016493	0.031675	0.538852	0.013745	0.011433	0.510241	8.484276	0.014321	0.120472
FCMP-14A_27.94	2.2246	2.532849	1.460689	0.176278	21.327821	23.101898	3.805396	0.258733	0.179839	0.128842	1.785429	3.098686	0.53095	0.765686	0.734294	0.987542	10.284957	5.126311	0.1453	3.858897	0.036793	1.563064	0.932643	1.278195	1.364505	3.399705	2.161676	1.310538	0.420008	4.362089	5.563506	2.722106	0.753463	2.881501	0.16654	0.001172	1.217712	0.902783	0.780995	5.297765	3.663475	1.234995	1.426308	2.647583	0.713957	1.425217	1.4799	1.034423	1.259187	0.469523	2.585464	3.874681	4.799691	6.737232	3.629928
FCMP-14A_23b.70	8.529204	3.246517	2.418346	0.282672	17.514145	17.954018	0.014761	1.8263	0.198267	0.256069	2.49037	1.727375	4.149931	2.08954	1.057337	6.908879	0.036594	7.186566	0.013002	0.365688	0.024943	3.991876	1.852563	6.884202	8.044768	13.628769	6.365074	3.255753	0.491765	4.333209	4.161768	4.436996	2.944603	7.580022	1.884062	0.00323	2.571356	7.77813	1.111017	4.732809	7.303019	3.15793	8.271247	1.099863	2.89911	0.50559	5.827035	1.340927	1.678058	0.693708	3.649633	11.465781	6.535569	1.966574	2.707127
FCMP-14A_25b.118	0.065301	0.022496	0.009508	0.027665	7.539697	8.954126	0.000359	0.01855	2.2e-05	0.016963	0.085265	0.194102	0.044928	0.006933	0.024794	0.030187	0.046348	0.010954	8e-06	0.002634	0.199581	0.081957	0.013843	1.279501	0.079939	0.961618	0.008375	0.071409	0.00409	0.061237	0.067761	0.063127	0.487875	0.048945	0.044525	0	0.039606	1.33559	6.7e-05	0.009099	0.235011	0.032817	0.148735	4.655917	8.7e-05	0.00516	0.02811	0.061154	0.022964	0.192743	0.301422	0.408284	0.750965	5.619958	0.028655
FCMP-14A_24.71	2.459269	1.323786	1.541267	3.553314	6.20964	4.099625	0.012199	0.969212	0.018076	0.205564	1.15851	1.322208	0.385134	0.252058	0.856259	0.385552	2.506462	0.748589	0.053914	3.363065	0.611895	2.159115	0.669045	0.58833	0.947894	0.622503	2.083014	0.372751	0.547062	2.440778	1.093101	0.534265	3.861911	1.658289	0.378926	0.031882	0.949168	1.171348	3.696459	1.351375	7.257609	1.10327	1.679608	3.361587	3.96371	3.664128	0.726179	1.056313	1.777974	0.314322	1.150198	0.982071	0.509602	0.990886	3.596022
FCMP-14A_23.96	0.359674	0.105737	0.219119	0.036876	5.804065	3.800763	0.735995	0.06186	0.007245	0.042974	0.393538	0.030436	0.14355	0.407872	0.104883	0.189084	0.11268	0.218309	0.062994	0.137471	0.083965	0.150273	0.040252	0.028802	0.157103	0.030971	0.056138	0.190879	0.048461	0.057396	0.324025	0.095959	0.359411	0.216095	0.27681	0.001149	0.559219	0.163654	0.270895	0.185235	0.06959	0.246653	0.153485	0.067928	0.185277	0.114722	0.117285	0.106688	0.083949	0.095808	0.069123	0.32743	0.28537	0.1006	0.370407
FCMP-14A_18b.93	0.890798	0.531872	0.374391	0.127804	6.746832	6.800671	0.101125	0.12772	1.834993	0.039349	0.410946	0.522997	0.239387	0.891091	1.117823	0.379277	1.035524	1.081105	0.057817	0.145715	0.121148	0.861797	0.600123	0.537759	0.542632	0.49355	0.11687	1.071772	0.657882	0.39548	0.789203	0.138265	0.812588	0.673707	0.580585	0.001094	0.854241	1.175295	0.198268	0.191362	0.204964	0.439699	1.090639	0.096309	0.801853	0.95225	0.209195	0.420011	0.043856	0.235888	0.398329	0.365063	0.490547	0.68875	2.039641
FCMP-14A_20.31	0.505615	0.349206	0.71239	0.029009	6.820068	7.52861	0.000902	0.004699	0.32935	0.013151	0.818747	0.171067	0.420898	0.165766	0.084158	0.54807	0.018263	0.875081	0.025269	0.008604	0.125132	0.54412	1.369658	0.064114	0.104078	0.009209	0.006331	0.183932	0.16197	0.205156	0.153427	0.248899	0.61899	0.582993	0.029849	0.000903	0.554591	0.600743	0.005305	0.052298	0.175274	0.255941	0.219849	0.029145	0.004419	0.02012	0.118079	0.354815	0.184922	0.110385	0.02415	0.5	0.015603	0.077856	1.22037
FCMP-14A_25.81	1.685514	2.593322	5.57456	2.964899	14.623249	21.094464	0.010633	0.085157	0.058223	0.168145	0.979761	7.222911	0.403871	0.747641	0.328028	1.566912	0.264734	1.119695	0.044636	0.31597	0.142032	3.371162	1.832421	1.685355	2.394649	4.004106	0.495949	1.610649	3.999028	2.09049	0.068052	1.924831	0.437381	0.397113	0.082019	0.000623	1.223132	2.559783	0.565917	3.9083	2.206171	1.296327	0.618728	3.146248	0.259856	4.603918	0.607723	0.668106	2.074192	0.206645	0.168767	0.198349	0.599289	4.001547	10.817175
FCMP-14A_24b.122	2.475	2.338387	5.435671	0.158543	6.08692	5.710978	3.848491	0.516446	0.004702	0.056231	3.569819	2.477065	3.983231	4.752849	3.66383	0.750859	0.098346	5.820218	0.039711	0.286962	0.096196	1.832928	1.998053	4.147003	4.000491	2.039784	2.492208	3.10759	0.258088	3.931295	1.721686	3.918503	2.145783	2.997677	0.240522	0.003066	0.90882	1.754299	5.904373	4.58553	2.54194	4.76008	4.498017	0.775957	5.796779	2.31823	0.264017	0.449272	0.726656	2.322704	0.958651	0.99445	0.758343	0.159905	2.736408
FCMP-14A_24.78	11.243673	1.192451	2.605056	1.206618	41.020492	45.214927	0.02688	0.591144	1.072159	0.870853	0.558988	2.138715	0.534157	0.369382	0.249053	0.613223	1.961165	1.235649	1.314604	5.254118	1.089895	0.71427	0.800912	1.296712	0.827153	1.297699	16.283106	0.402505	0.860451	5.339797	0.320905	0.807443	1.58278	0.937777	0.568097	0.00139	1.337043	0.544691	0.453706	0.511513	2.040606	2.338212	19.029814	0.401633	0.436412	1.336252	0.35154	1.365555	1.183226	0.107926	0.801782	10.153392	0.838745	0.382913	2.495264
FCMP-17A_18b.65	0.830706	0.405737	0.334605	0.333625	1.173285	0.83371	0.059288	5.878979	0.005537	0.115795	0.652966	1.21606	0.821455	1.889877	1.09573	1.552673	2.342931	1.525381	2.097597	2.907485	3.094586	1.171127	1.932108	0.775163	2.08132	1.973139	1.286145	1.396891	0.669481	1.140951	1.582137	1.067885	0.49816	0.95405	0.703179	0.000594	1.417797	1.687295	0.990417	2.094005	1.336714	0.798916	1.521254	0.611858	0.652934	0.845595	0.682204	1.116859	0.736607	0.836241	0.224234	0.749916	1.030988	3.727363	0.5774
FCMP-17A_22b.67	5.191948	3.418993	1.740836	0.255351	3.131806	2.876304	0.269809	13.074355	25.606288	0.395576	6.26313	4.604888	2.939144	7.396184	4.083795	10.813991	5.947461	4.276084	0.128772	5.450018	0.488296	7.305007	4.777747	4.370038	4.86439	4.116279	3.159884	6.038438	2.700617	4.324433	2.705442	6.802852	2.619413	4.133727	0.581507	0.192206	7.021368	12.36822	3.729421	1.988852	3.918045	4.998796	2.456851	6.426176	1.565724	4.353616	2.156657	6.980974	3.899495	4.910778	3.535587	3.464979	2.167017	13.800472	8.265568
FCMP-17A_15b.99	0.200163	0.117482	0.349505	0.044911	0.083483	0.095135	0.047449	38.784981	0.101267	0.161557	0.274672	0.218592	0.072763	0.328578	0.194986	0.41245	1.851664	0.097183	0.058755	1.468526	0.03563	0.168031	0.407001	1.18629	0.646519	0.107937	0.81198	0.322914	0.425076	0.829779	0.278554	0.042525	0.105639	0.29418	0.159241	0.000355	0.275009	0.192339	0.594269	0.842589	1.794938	0.029463	0.232531	0.046208	0.386504	0.34107	0.465097	0.246471	0.380563	0.217307	0.052057	0.19354	0.906494	0.062195	0.088629
FCMP-17A_21.98	0.325286	0.168963	0.111161	0.009662	0.033526	0.042674	0.001881	11.687603	0.000469	0.0155	1.680311	1.567556	0.348662	2.204881	0.278199	0.024305	2.532732	6.426393	0.001596	7.498681	0.001074	0.75557	0.970247	0.03161	0.451594	0.121081	3.734344	0.083997	0.065026	0.13171	0.05027	0.451	0.255045	0.413337	1.382898	0.000909	0.287844	5.747284	0.000454	0.005328	0.008816	0.169293	0.123447	1.351133	0.009571	0.007826	0.61633	1.035566	1.087037	0.760669	0.103796	1.98417	0.013146	4.599476	4.649211
FCMP-17A_18.50	1.300932	1.150184	0.319531	0.726889	1.537618	1.214523	1.61836	4.829136	0.026619	0.22157	0.342879	2.719456	0.273973	0.131097	0.279876	0.137002	0.619663	1.656659	0.045824	2.967444	1.886331	0.272988	0.232655	1.236277	0.231627	1.684487	1.221548	0.546595	0.070425	1.181941	1.020319	1.064922	0.34343	0.61259	1.634657	0.003098	0.164608	0.103956	1.046201	2.145374	1.481354	1.347667	2.172348	2.366498	0.312514	0.943381	2.056697	0.856241	1.052928	2.291143	1.130055	0.601964	1.084356	1.829565	0.767642
FCMP-17A_17b.101	1.025873	3.014073	3.648483	1.171505	6.717483	2.361666	18.137087	36.006892	0.130866	5.723978	3.425817	5.843039	29.066561	8.830266	25.233171	3.063099	1.770201	1.908263	1.584278	2.350799	3.258718	2.45276	2.298484	6.822082	6.27694	2.296803	4.118983	1.946182	0.966495	2.220143	6.113182	4.788249	3.571981	2.631389	0.882033	0.006429	1.439494	3.472516	5.501784	8.888093	4.561797	7.776752	9.707103	2.811898	4.517058	17.234554	10.016911	16.254434	21.022973	13.42028	0.537222	2.383959	4.263079	2.514242	1.354678
FCMP-17A_30.104	1.206139	7.829952	3.137555	3.108489	2.45537	2.892256	3.531988	11.802955	0.023255	0.14842	1.494968	15.325731	5.409772	6.977558	5.590992	0.25747	1.792993	0.793753	0.038369	3.45139	0.156079	1.536913	2.803439	2.979849	6.717737	2.264303	4.293324	1.817302	1.448656	4.486002	3.33657	1.234817	4.096161	1.297721	4.299152	0.003047	1.512141	1.546331	1.581523	9.177246	3.040621	14.188425	5.071642	0.658717	3.566159	2.091017	3.526321	2.645266	1.809029	3.221803	0.130529	0.90939	1.459028	0.461795	1.032818
FCMP-17A_19.43	0.392423	0.380073	0.12441	0.368842	0.317513	0.301337	0.008931	5.828042	0.044141	0.282955	0.232184	0.346362	0.104154	0.13967	0.130625	0.081395	0.104772	0.371602	0.179745	0.482931	0.513379	0.252139	0.363828	0.395233	0.166243	0.863591	0.431015	0.231772	0.231178	0.120481	0.278504	0.717198	0.221852	0.203287	0.490017	0.069074	0.265148	0.219267	0.336872	0.150724	0.318739	0.127859	0.348448	0.735094	0.402735	0.210403	0.342837	0.083783	0.106673	0.172207	0.398618	0.416468	0.446135	0.605069	0.3942
FCMP-17A_19.103	4.197375	1.646862	1.503827	1.29716	3.257168	2.772903	0.592585	44.575311	4.800452	21.28394	4.55067	2.454957	3.159778	4.458417	2.243465	2.169178	35.579693	1.837789	4.893455	7.575056	4.280362	3.699374	5.249228	4.636756	5.65945	15.81904	6.369201	2.893566	6.309238	4.297813	3.315281	3.028867	0.853535	3.359406	5.886915	0.006417	4.829878	7.079924	3.056109	4.512444	1.566668	2.023027	2.555849	6.135907	1.390896	2.307161	1.705615	1.740865	2.575634	1.910415	1.586278	2.338783	1.522804	4.446246	4.040651
FCMP-17A_19.108	0.715017	0.179916	0.004349	0.049806	1.194067	0.93267	2.028672	6.683666	0.566106	7.399304	0.054123	1.087172	0.010934	0.235595	1.185604	0.029736	0.482245	0.033802	1.076922	1.54969	9.894367	0.376664	0.005591	0.049508	0.006014	0.151107	0.496913	0.298722	0.013151	1.57543	0.488389	0.256714	0.06153	0.032563	0.323807	0.011859	0.10296	0.017297	0.002839	0.169533	0.099495	0.024486	0.228618	1.636464	0.008127	0.056173	0.089387	0.183622	0.028777	5.421621	1.395402	0.437006	0.274381	0.167356	0.194028
FCMP-17A_17.16	0.057052	0.075792	0.031402	0.037924	0.124666	0.169793	6.7e-05	6.197789	0.000381	2.9e-05	0.147882	0.023053	0.166322	0.093459	0.164531	0.440457	0.246636	0.024063	2.7e-05	0.0811	0.001364	0.170308	0.033523	0.408685	0.034777	0.008409	0.050544	0.050351	0.011907	0.041345	0.038302	0.106176	0.240857	0.092478	0.213113	3e-06	0.677312	0.160722	3.2e-05	0.002418	0.001804	0.013263	0.038586	0.268866	0.002203	0.004999	0.089768	0.122235	0.080314	0.117107	0.139039	0.501681	0.016016	0.017464	0.20508
FCMP-17A_17.97	0.08517	0.082258	0.028872	0.031417	0.026111	0.031137	0.014703	6.819553	0.038959	0.045982	0.084509	0.131348	0.060816	0.070811	0.053309	0.050398	0.068714	0.073622	0.085242	0.127234	0.052226	0.08552	0.034661	0.066146	0.04444	0.02565	0.096267	0.034408	0.035447	0.069922	0.05466	0.08469	0.110527	0.047364	0.054885	0.006827	0.074104	0.060753	0.01185	0.039732	0.05068	0.063753	0.044577	0.242644	0.019561	0.199685	0.273527	0.173148	0.127476	0.10998	0.091962	0.104	0.047924	0.134553	0.157341
FCMP-17A_24.45	1.029122	0.492812	0.269178	0.13588	1.073456	0.94438	0.016656	5.615708	0.029012	0.253087	0.778623	0.340284	0.422782	0.486835	0.308209	0.600526	0.346211	0.729554	0.131097	0.974832	0.220094	0.801568	0.565533	0.417791	0.974251	0.66763	0.743147	0.492726	0.496949	0.649844	0.795806	1.010272	0.729707	1.105948	1.299633	0.005751	0.785308	1.552788	0.74379	0.984638	0.965114	0.360479	0.832999	1.60903	0.896634	0.492694	0.826379	0.433808	0.405591	0.736311	0.164422	0.743919	0.844696	0.683873	0.726755
FCMP-17A_30b.28	2.751371	0.157753	0.048312	0.004557	0.041387	0.039674	0.019364	9.070181	0.00293	0.008453	0.540855	0.026431	0.09301	1.950164	2.550494	0.092739	1.682451	0.005357	0.013151	0.057232	0.121982	0.635999	0.144619	0.113709	0.033625	0.039239	0.043971	3.553079	0.029114	2.733569	3.333087	0.878607	0.432376	0.044906	0.044709	0.002107	2.411752	0.059841	0.036414	0.100442	0.039667	0.038987	3.05129	0.025494	0.022613	0.577857	0.022291	2.174312	1.030447	0.016854	2.151853	2.624145	0.10424	0.007795	0.797828
FCMP-17A_16.49	0.225138	0.619676	0.021838	0.004885	2.849061	1.558901	24.208052	7.450156	0.009913	0.012991	0.007045	3.179953	0.00997	0.029549	2.507141	0.122875	0.213356	0.00527	0.008098	0.127627	0.243604	0.007974	0.024516	0.006213	0.006627	0.005691	0.038194	0.005818	0.014088	0.029236	0.020541	0.012182	0.005659	0.008665	0.008465	0.001037	0.006815	0.008608	0.013825	0.005852	0.003497	0.007949	0.005897	0.00929	0.007521	0.058236	0.008002	0.011013	0.016615	0.029592	0.007548	0.523773	0.005488	0.019927	0.008612
FCMP-17A_23.29	0.649432	0.370032	0.273009	0.142345	0.897952	0.782363	0.035822	6.553614	0.293006	0.453094	0.439598	0.316556	0.31383	0.380674	0.345817	0.362172	0.280813	0.393296	0.062286	0.499611	2.873746	0.63676	0.318391	0.308067	0.598269	0.40466	0.559157	0.559001	0.581987	0.437632	0.461187	1.216258	0.514584	1.062304	0.839499	0.005832	0.749215	0.51853	0.453456	0.588561	0.689061	0.276528	0.416363	0.617386	0.643292	0.244145	0.269946	0.165014	0.226608	0.214291	0.180912	0.951343	0.673173	0.814361	0.767814
FCMP-17A_17b.72	0.041172	0.02292	0.001874	0.023204	0.147827	0.244059	0.000127	6.894287	0.00071	0.000195	0.05144	0.000901	0.071888	0.000785	0.003043	0.043888	0.000882	0.00201	0.949198	0.00043	9.2e-05	0.012262	0.009657	0.006872	0.002391	0.003474	0.006664	0.004907	0.001451	0.005359	0.001462	0.041829	0.097109	0.033405	0.008023	8e-06	0.027719	0.080564	0.036753	0.000419	0.00401	0.11651	0.007686	0.167551	0.151769	0.00443	0.000404	0.000675	0.00074	0.005635	0.000858	0.004619	0.001061	0.000916	0.078008
